date,route_id,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,distance_nm,data_source,is_synthetic
2023-03-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.31,4800,DEMO_DATA,True
2023-03-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.24,4800,DEMO_DATA,True
2023-03-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.0,4800,DEMO_DATA,True
2023-03-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.15,4800,DEMO_DATA,True
2023-03-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.27,4800,DEMO_DATA,True
2023-03-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.21,4800,DEMO_DATA,True
2023-03-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.05,4800,DEMO_DATA,True
2023-03-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.82,4800,DEMO_DATA,True
2023-03-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.96,4800,DEMO_DATA,True
2023-03-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.64,4800,DEMO_DATA,True
2023-03-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.87,4800,DEMO_DATA,True
2023-03-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.87,4800,DEMO_DATA,True
2023-03-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.93,4800,DEMO_DATA,True
2023-03-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.08,4800,DEMO_DATA,True
2023-03-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.93,4800,DEMO_DATA,True
2023-03-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.76,4800,DEMO_DATA,True
2023-03-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.46,4800,DEMO_DATA,True
2023-03-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.36,4800,DEMO_DATA,True
2023-03-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.64,4800,DEMO_DATA,True
2023-03-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.35,4800,DEMO_DATA,True
2023-03-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.31,4800,DEMO_DATA,True
2023-03-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.29,4800,DEMO_DATA,True
2023-03-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.44,4800,DEMO_DATA,True
2023-03-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.18,4800,DEMO_DATA,True
2023-03-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.12,4800,DEMO_DATA,True
2023-03-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.41,4800,DEMO_DATA,True
2023-03-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.5,4800,DEMO_DATA,True
2023-03-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.33,4800,DEMO_DATA,True
2023-03-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.3,4800,DEMO_DATA,True
2023-03-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.67,4800,DEMO_DATA,True
2023-04-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.89,4800,DEMO_DATA,True
2023-04-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.04,4800,DEMO_DATA,True
2023-04-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.42,4800,DEMO_DATA,True
2023-04-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.49,4800,DEMO_DATA,True
2023-04-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.56,4800,DEMO_DATA,True
2023-04-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.59,4800,DEMO_DATA,True
2023-04-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.7,4800,DEMO_DATA,True
2023-04-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.33,4800,DEMO_DATA,True
2023-04-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.58,4800,DEMO_DATA,True
2023-04-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.0,4800,DEMO_DATA,True
2023-04-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.12,4800,DEMO_DATA,True
2023-04-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.07,4800,DEMO_DATA,True
2023-04-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.18,4800,DEMO_DATA,True
2023-04-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.06,4800,DEMO_DATA,True
2023-04-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.55,4800,DEMO_DATA,True
2023-04-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.54,4800,DEMO_DATA,True
2023-04-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.83,4800,DEMO_DATA,True
2023-04-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.97,4800,DEMO_DATA,True
2023-04-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.15,4800,DEMO_DATA,True
2023-04-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2023-04-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.11,4800,DEMO_DATA,True
2023-04-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.97,4800,DEMO_DATA,True
2023-04-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.89,4800,DEMO_DATA,True
2023-04-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.12,4800,DEMO_DATA,True
2023-04-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.79,4800,DEMO_DATA,True
2023-04-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.77,4800,DEMO_DATA,True
2023-04-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.57,4800,DEMO_DATA,True
2023-04-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.44,4800,DEMO_DATA,True
2023-04-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.32,4800,DEMO_DATA,True
2023-04-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.39,4800,DEMO_DATA,True
2023-05-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.48,4800,DEMO_DATA,True
2023-05-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.44,4800,DEMO_DATA,True
2023-05-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.37,4800,DEMO_DATA,True
2023-05-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.49,4800,DEMO_DATA,True
2023-05-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2023-05-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.18,4800,DEMO_DATA,True
2023-05-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.22,4800,DEMO_DATA,True
2023-05-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.34,4800,DEMO_DATA,True
2023-05-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.24,4800,DEMO_DATA,True
2023-05-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.64,4800,DEMO_DATA,True
2023-05-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.9,4800,DEMO_DATA,True
2023-05-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.61,4800,DEMO_DATA,True
2023-05-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.66,4800,DEMO_DATA,True
2023-05-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.61,4800,DEMO_DATA,True
2023-05-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.43,4800,DEMO_DATA,True
2023-05-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.41,4800,DEMO_DATA,True
2023-05-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.22,4800,DEMO_DATA,True
2023-05-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.14,4800,DEMO_DATA,True
2023-05-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.0,4800,DEMO_DATA,True
2023-05-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.74,4800,DEMO_DATA,True
2023-05-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.64,4800,DEMO_DATA,True
2023-05-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.98,4800,DEMO_DATA,True
2023-05-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.51,4800,DEMO_DATA,True
2023-05-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.3,4800,DEMO_DATA,True
2023-05-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.53,4800,DEMO_DATA,True
2023-05-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.28,4800,DEMO_DATA,True
2023-05-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.04,4800,DEMO_DATA,True
2023-05-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.27,4800,DEMO_DATA,True
2023-05-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.7,4800,DEMO_DATA,True
2023-05-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.61,4800,DEMO_DATA,True
2023-05-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.7,4800,DEMO_DATA,True
2023-06-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.77,4800,DEMO_DATA,True
2023-06-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.79,4800,DEMO_DATA,True
2023-06-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.43,4800,DEMO_DATA,True
2023-06-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.26,4800,DEMO_DATA,True
2023-06-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.63,4800,DEMO_DATA,True
2023-06-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.63,4800,DEMO_DATA,True
2023-06-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.88,4800,DEMO_DATA,True
2023-06-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.04,4800,DEMO_DATA,True
2023-06-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.96,4800,DEMO_DATA,True
2023-06-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.33,4800,DEMO_DATA,True
2023-06-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.0,4800,DEMO_DATA,True
2023-06-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.28,4800,DEMO_DATA,True
2023-06-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.96,4800,DEMO_DATA,True
2023-06-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.9,4800,DEMO_DATA,True
2023-06-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.82,4800,DEMO_DATA,True
2023-06-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.8,4800,DEMO_DATA,True
2023-06-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.64,4800,DEMO_DATA,True
2023-06-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.6,4800,DEMO_DATA,True
2023-06-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.67,4800,DEMO_DATA,True
2023-06-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.92,4800,DEMO_DATA,True
2023-06-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.72,4800,DEMO_DATA,True
2023-06-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.49,4800,DEMO_DATA,True
2023-06-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2023-06-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.31,4800,DEMO_DATA,True
2023-06-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.22,4800,DEMO_DATA,True
2023-06-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.39,4800,DEMO_DATA,True
2023-06-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.08,4800,DEMO_DATA,True
2023-06-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2023-06-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.37,4800,DEMO_DATA,True
2023-06-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.13,4800,DEMO_DATA,True
2023-07-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.49,4800,DEMO_DATA,True
2023-07-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.6,4800,DEMO_DATA,True
2023-07-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.75,4800,DEMO_DATA,True
2023-07-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.82,4800,DEMO_DATA,True
2023-07-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.75,4800,DEMO_DATA,True
2023-07-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.58,4800,DEMO_DATA,True
2023-07-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.48,4800,DEMO_DATA,True
2023-07-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.47,4800,DEMO_DATA,True
2023-07-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.61,4800,DEMO_DATA,True
2023-07-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,9.97,4800,DEMO_DATA,True
2023-07-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.03,4800,DEMO_DATA,True
2023-07-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.26,4800,DEMO_DATA,True
2023-07-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.17,4800,DEMO_DATA,True
2023-07-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.04,4800,DEMO_DATA,True
2023-07-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.91,4800,DEMO_DATA,True
2023-07-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.99,4800,DEMO_DATA,True
2023-07-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.08,4800,DEMO_DATA,True
2023-07-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.91,4800,DEMO_DATA,True
2023-07-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.89,4800,DEMO_DATA,True
2023-07-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.07,4800,DEMO_DATA,True
2023-07-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.11,4800,DEMO_DATA,True
2023-07-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.94,4800,DEMO_DATA,True
2023-07-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.86,4800,DEMO_DATA,True
2023-07-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.23,4800,DEMO_DATA,True
2023-07-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.06,4800,DEMO_DATA,True
2023-07-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.19,4800,DEMO_DATA,True
2023-07-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.2,4800,DEMO_DATA,True
2023-07-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.31,4800,DEMO_DATA,True
2023-07-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.36,4800,DEMO_DATA,True
2023-07-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.67,4800,DEMO_DATA,True
2023-07-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.62,4800,DEMO_DATA,True
2023-08-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.74,4800,DEMO_DATA,True
2023-08-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.61,4800,DEMO_DATA,True
2023-08-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.23,4800,DEMO_DATA,True
2023-08-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.22,4800,DEMO_DATA,True
2023-08-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.98,4800,DEMO_DATA,True
2023-08-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.74,4800,DEMO_DATA,True
2023-08-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.91,4800,DEMO_DATA,True
2023-08-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.68,4800,DEMO_DATA,True
2023-08-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.54,4800,DEMO_DATA,True
2023-08-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.82,4800,DEMO_DATA,True
2023-08-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.79,4800,DEMO_DATA,True
2023-08-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.53,4800,DEMO_DATA,True
2023-08-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.41,4800,DEMO_DATA,True
2023-08-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.51,4800,DEMO_DATA,True
2023-08-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.58,4800,DEMO_DATA,True
2023-08-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.6,4800,DEMO_DATA,True
2023-08-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.55,4800,DEMO_DATA,True
2023-08-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.41,4800,DEMO_DATA,True
2023-08-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.35,4800,DEMO_DATA,True
2023-08-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.39,4800,DEMO_DATA,True
2023-08-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.48,4800,DEMO_DATA,True
2023-08-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.4,4800,DEMO_DATA,True
2023-08-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.19,4800,DEMO_DATA,True
2023-08-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.34,4800,DEMO_DATA,True
2023-08-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.17,4800,DEMO_DATA,True
2023-08-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.86,4800,DEMO_DATA,True
2023-08-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.94,4800,DEMO_DATA,True
2023-08-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.39,4800,DEMO_DATA,True
2023-08-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.55,4800,DEMO_DATA,True
2023-08-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.61,4800,DEMO_DATA,True
2023-08-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.64,4800,DEMO_DATA,True
2023-09-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.8,4800,DEMO_DATA,True
2023-09-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.46,4800,DEMO_DATA,True
2023-09-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.41,4800,DEMO_DATA,True
2023-09-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.63,4800,DEMO_DATA,True
2023-09-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.52,4800,DEMO_DATA,True
2023-09-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.46,4800,DEMO_DATA,True
2023-09-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.25,4800,DEMO_DATA,True
2023-09-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.04,4800,DEMO_DATA,True
2023-09-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.86,4800,DEMO_DATA,True
2023-09-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.58,4800,DEMO_DATA,True
2023-09-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.94,4800,DEMO_DATA,True
2023-09-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.81,4800,DEMO_DATA,True
2023-09-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.09,4800,DEMO_DATA,True
2023-09-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.15,4800,DEMO_DATA,True
2023-09-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.26,4800,DEMO_DATA,True
2023-09-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.15,4800,DEMO_DATA,True
2023-09-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.1,4800,DEMO_DATA,True
2023-09-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.08,4800,DEMO_DATA,True
2023-09-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.01,4800,DEMO_DATA,True
2023-09-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.08,4800,DEMO_DATA,True
2023-09-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.11,4800,DEMO_DATA,True
2023-09-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.28,4800,DEMO_DATA,True
2023-09-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.03,4800,DEMO_DATA,True
2023-09-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.18,4800,DEMO_DATA,True
2023-09-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.36,4800,DEMO_DATA,True
2023-09-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.56,4800,DEMO_DATA,True
2023-09-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.38,4800,DEMO_DATA,True
2023-09-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.48,4800,DEMO_DATA,True
2023-09-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.36,4800,DEMO_DATA,True
2023-09-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.06,4800,DEMO_DATA,True
2023-10-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.51,4800,DEMO_DATA,True
2023-10-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.71,4800,DEMO_DATA,True
2023-10-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.87,4800,DEMO_DATA,True
2023-10-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.05,4800,DEMO_DATA,True
2023-10-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.21,4800,DEMO_DATA,True
2023-10-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.21,4800,DEMO_DATA,True
2023-10-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.77,4800,DEMO_DATA,True
2023-10-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.76,4800,DEMO_DATA,True
2023-10-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.17,4800,DEMO_DATA,True
2023-10-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.08,4800,DEMO_DATA,True
2023-10-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.49,4800,DEMO_DATA,True
2023-10-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.44,4800,DEMO_DATA,True
2023-10-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.4,4800,DEMO_DATA,True
2023-10-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.14,4800,DEMO_DATA,True
2023-10-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.07,4800,DEMO_DATA,True
2023-10-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.2,4800,DEMO_DATA,True
2023-10-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.27,4800,DEMO_DATA,True
2023-10-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.2,4800,DEMO_DATA,True
2023-10-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.22,4800,DEMO_DATA,True
2023-10-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.4,4800,DEMO_DATA,True
2023-10-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.27,4800,DEMO_DATA,True
2023-10-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.27,4800,DEMO_DATA,True
2023-10-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.47,4800,DEMO_DATA,True
2023-10-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.58,4800,DEMO_DATA,True
2023-10-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.42,4800,DEMO_DATA,True
2023-10-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.4,4800,DEMO_DATA,True
2023-10-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.62,4800,DEMO_DATA,True
2023-10-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.49,4800,DEMO_DATA,True
2023-10-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.68,4800,DEMO_DATA,True
2023-10-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.82,4800,DEMO_DATA,True
2023-10-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.89,4800,DEMO_DATA,True
2023-11-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.83,4800,DEMO_DATA,True
2023-11-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.6,4800,DEMO_DATA,True
2023-11-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.58,4800,DEMO_DATA,True
2023-11-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2023-11-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.35,4800,DEMO_DATA,True
2023-11-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.46,4800,DEMO_DATA,True
2023-11-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.41,4800,DEMO_DATA,True
2023-11-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.28,4800,DEMO_DATA,True
2023-11-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.34,4800,DEMO_DATA,True
2023-11-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.31,4800,DEMO_DATA,True
2023-11-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.01,4800,DEMO_DATA,True
2023-11-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.98,4800,DEMO_DATA,True
2023-11-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.03,4800,DEMO_DATA,True
2023-11-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.04,4800,DEMO_DATA,True
