date,port_id,avg_waiting_time_hrs,congestion_level,berths_occupied_pct,vessels_at_anchor,data_source,is_synthetic
2020-09-02,visakhapatnam,15.2,low,52.1,1,DEMO_DATA,True
2020-09-03,visakhapatnam,17.8,low,54.2,2,DEMO_DATA,True
2020-09-04,visakhapatnam,13.8,low,51.0,1,DEMO_DATA,True
2020-09-05,visakhapatnam,12.2,low,49.8,1,DEMO_DATA,True
2020-09-06,visakhapatnam,19.2,low,55.4,2,DEMO_DATA,True
2020-09-07,visakhapatnam,23.7,low,58.9,2,DEMO_DATA,True
2020-09-08,visakhapatnam,30.3,medium,64.2,3,DEMO_DATA,True
2020-09-09,visakhapatnam,31.5,medium,65.2,3,DEMO_DATA,True
2020-09-10,visakhapatnam,39.3,medium,71.4,4,DEMO_DATA,True
2020-09-11,visakhapatnam,44.5,medium,75.6,5,DEMO_DATA,True
2020-09-12,visakhapatnam,34.1,medium,67.3,4,DEMO_DATA,True
2020-09-13,visakhapatnam,36.9,medium,69.5,4,DEMO_DATA,True
2020-09-14,visakhapatnam,25.0,medium,60.0,3,DEMO_DATA,True
2020-09-15,visakhapatnam,28.1,medium,62.4,3,DEMO_DATA,True
2020-09-16,visakhapatnam,29.2,medium,63.4,3,DEMO_DATA,True
2020-09-17,visakhapatnam,28.8,medium,63.0,3,DEMO_DATA,True
2020-09-18,visakhapatnam,30.5,medium,64.4,3,DEMO_DATA,True
2020-09-19,visakhapatnam,35.8,medium,68.7,4,DEMO_DATA,True
2020-09-20,visakhapatnam,47.8,medium,78.2,5,DEMO_DATA,True
2020-09-21,visakhapatnam,42.4,medium,73.9,5,DEMO_DATA,True
2020-09-22,visakhapatnam,40.3,medium,72.2,5,DEMO_DATA,True
2020-09-23,visakhapatnam,47.7,medium,78.2,5,DEMO_DATA,True
2020-09-24,visakhapatnam,37.5,medium,70.0,4,DEMO_DATA,True
2020-09-25,visakhapatnam,36.3,medium,69.0,4,DEMO_DATA,True
2020-09-26,visakhapatnam,31.0,medium,64.8,3,DEMO_DATA,True
2020-09-27,visakhapatnam,34.3,medium,67.5,4,DEMO_DATA,True
2020-09-28,visakhapatnam,30.3,medium,64.2,3,DEMO_DATA,True
2020-09-29,visakhapatnam,19.6,low,55.7,2,DEMO_DATA,True
2020-09-30,visakhapatnam,21.7,low,57.4,2,DEMO_DATA,True
2020-10-01,visakhapatnam,16.5,low,53.2,2,DEMO_DATA,True
2020-10-02,visakhapatnam,20.4,low,56.3,2,DEMO_DATA,True
2020-10-03,visakhapatnam,17.6,low,54.1,2,DEMO_DATA,True
2020-10-04,visakhapatnam,13.9,low,51.1,1,DEMO_DATA,True
2020-10-05,visakhapatnam,13.7,low,51.0,1,DEMO_DATA,True
2020-10-06,visakhapatnam,13.7,low,51.0,1,DEMO_DATA,True
2020-10-07,visakhapatnam,16.5,low,53.2,2,DEMO_DATA,True
2020-10-08,visakhapatnam,18.5,low,54.8,2,DEMO_DATA,True
2020-10-09,visakhapatnam,18.9,low,55.1,2,DEMO_DATA,True
2020-10-10,visakhapatnam,22.6,low,58.1,2,DEMO_DATA,True
2020-10-11,visakhapatnam,18.2,low,54.5,2,DEMO_DATA,True
2020-10-12,visakhapatnam,17.4,low,54.0,2,DEMO_DATA,True
2020-10-13,visakhapatnam,17.8,low,54.3,2,DEMO_DATA,True
2020-10-14,visakhapatnam,17.0,low,53.6,2,DEMO_DATA,True
2020-10-15,visakhapatnam,21.5,low,57.2,2,DEMO_DATA,True
2020-10-16,visakhapatnam,19.7,low,55.8,2,DEMO_DATA,True
2020-10-17,visakhapatnam,24.5,medium,59.6,3,DEMO_DATA,True
2020-10-18,visakhapatnam,26.1,medium,60.8,3,DEMO_DATA,True
2020-10-19,visakhapatnam,25.2,medium,60.2,3,DEMO_DATA,True
2020-10-20,visakhapatnam,26.8,medium,61.5,3,DEMO_DATA,True
2020-10-21,visakhapatnam,27.1,medium,61.7,3,DEMO_DATA,True
2020-10-22,visakhapatnam,29.4,medium,63.5,3,DEMO_DATA,True
2020-10-23,visakhapatnam,35.8,medium,68.7,4,DEMO_DATA,True
2020-10-24,visakhapatnam,19.9,low,55.9,2,DEMO_DATA,True
2020-10-25,visakhapatnam,21.5,low,57.2,2,DEMO_DATA,True
2020-10-26,visakhapatnam,22.6,low,58.1,2,DEMO_DATA,True
2020-10-27,visakhapatnam,27.2,medium,61.8,3,DEMO_DATA,True
2020-10-28,visakhapatnam,27.7,medium,62.2,3,DEMO_DATA,True
2020-10-29,visakhapatnam,28.1,medium,62.5,3,DEMO_DATA,True
2020-10-30,visakhapatnam,26.6,medium,61.3,3,DEMO_DATA,True
2020-10-31,visakhapatnam,30.5,medium,64.4,3,DEMO_DATA,True
2020-11-01,visakhapatnam,23.9,low,59.1,2,DEMO_DATA,True
2020-11-02,visakhapatnam,22.2,low,57.7,2,DEMO_DATA,True
2020-11-03,visakhapatnam,19.6,low,55.6,2,DEMO_DATA,True
2020-11-04,visakhapatnam,19.4,low,55.5,2,DEMO_DATA,True
2020-11-05,visakhapatnam,18.9,low,55.1,2,DEMO_DATA,True
2020-11-06,visakhapatnam,22.7,low,58.2,2,DEMO_DATA,True
2020-11-07,visakhapatnam,22.8,low,58.3,2,DEMO_DATA,True
2020-11-08,visakhapatnam,19.9,low,55.9,2,DEMO_DATA,True
2020-11-09,visakhapatnam,29.2,medium,63.4,3,DEMO_DATA,True
2020-11-10,visakhapatnam,34.4,medium,67.5,4,DEMO_DATA,True
2020-11-11,visakhapatnam,34.9,medium,67.9,4,DEMO_DATA,True
2020-11-12,visakhapatnam,28.8,medium,63.0,3,DEMO_DATA,True
2020-11-13,visakhapatnam,31.2,medium,65.0,3,DEMO_DATA,True
2020-11-14,visakhapatnam,31.4,medium,65.1,3,DEMO_DATA,True
2020-11-15,visakhapatnam,37.3,medium,69.8,4,DEMO_DATA,True
2020-11-16,visakhapatnam,33.9,medium,67.2,4,DEMO_DATA,True
2020-11-17,visakhapatnam,26.2,medium,61.0,3,DEMO_DATA,True
2020-11-18,visakhapatnam,29.4,medium,63.5,3,DEMO_DATA,True
2020-11-19,visakhapatnam,31.3,medium,65.0,3,DEMO_DATA,True
2020-11-20,visakhapatnam,36.9,medium,69.5,4,DEMO_DATA,True
2020-11-21,visakhapatnam,28.7,medium,62.9,3,DEMO_DATA,True
2020-11-22,visakhapatnam,28.7,medium,63.0,3,DEMO_DATA,True
2020-11-23,visakhapatnam,27.3,medium,61.9,3,DEMO_DATA,True
2020-11-24,visakhapatnam,25.2,medium,60.1,3,DEMO_DATA,True
2020-11-25,visakhapatnam,25.8,medium,60.7,3,DEMO_DATA,True
2020-11-26,visakhapatnam,31.2,medium,64.9,3,DEMO_DATA,True
2020-11-27,visakhapatnam,22.7,low,58.2,2,DEMO_DATA,True
2020-11-28,visakhapatnam,25.7,medium,60.5,3,DEMO_DATA,True
2020-11-29,visakhapatnam,27.7,medium,62.2,3,DEMO_DATA,True
2020-11-30,visakhapatnam,39.9,medium,72.0,4,DEMO_DATA,True
2020-12-01,visakhapatnam,42.9,medium,74.4,5,DEMO_DATA,True
2020-12-02,visakhapatnam,44.3,medium,75.4,5,DEMO_DATA,True
2020-12-03,visakhapatnam,45.9,medium,76.8,5,DEMO_DATA,True
2020-12-04,visakhapatnam,52.4,high,81.9,6,DEMO_DATA,True
2020-12-05,visakhapatnam,61.1,high,88.9,7,DEMO_DATA,True
2020-12-06,visakhapatnam,68.6,high,94.9,8,DEMO_DATA,True
2020-12-07,visakhapatnam,62.8,high,90.3,7,DEMO_DATA,True
2020-12-08,visakhapatnam,72.2,high,95.0,9,DEMO_DATA,True
2020-12-09,visakhapatnam,78.0,high,95.0,9,DEMO_DATA,True
2020-12-10,visakhapatnam,93.5,high,95.0,11,DEMO_DATA,True
2020-12-11,visakhapatnam,104.2,high,95.0,13,DEMO_DATA,True
2020-12-12,visakhapatnam,92.2,high,95.0,11,DEMO_DATA,True
2020-12-13,visakhapatnam,97.5,high,95.0,12,DEMO_DATA,True
2020-12-14,visakhapatnam,76.2,high,95.0,9,DEMO_DATA,True
2020-12-15,visakhapatnam,76.6,high,95.0,9,DEMO_DATA,True
2020-12-16,visakhapatnam,68.6,high,94.8,8,DEMO_DATA,True
2020-12-17,visakhapatnam,86.1,high,95.0,10,DEMO_DATA,True
2020-12-18,visakhapatnam,96.6,high,95.0,12,DEMO_DATA,True
2020-12-19,visakhapatnam,108.6,high,95.0,13,DEMO_DATA,True
2020-12-20,visakhapatnam,124.5,high,95.0,15,DEMO_DATA,True
2020-12-21,visakhapatnam,117.9,high,95.0,14,DEMO_DATA,True
2020-12-22,visakhapatnam,100.8,high,95.0,12,DEMO_DATA,True
2020-12-23,visakhapatnam,84.6,high,95.0,10,DEMO_DATA,True
2020-12-24,visakhapatnam,83.6,high,95.0,10,DEMO_DATA,True
2020-12-25,visakhapatnam,55.2,high,84.2,6,DEMO_DATA,True
2020-12-26,visakhapatnam,57.0,high,85.6,7,DEMO_DATA,True
2020-12-27,visakhapatnam,46.6,medium,77.3,5,DEMO_DATA,True
2020-12-28,visakhapatnam,62.7,high,90.2,7,DEMO_DATA,True
2020-12-29,visakhapatnam,81.7,high,95.0,10,DEMO_DATA,True
2020-12-30,visakhapatnam,100.7,high,95.0,12,DEMO_DATA,True
2020-12-31,visakhapatnam,101.9,high,95.0,12,DEMO_DATA,True
2021-01-01,visakhapatnam,118.5,high,95.0,14,DEMO_DATA,True
2021-01-02,visakhapatnam,138.1,high,95.0,17,DEMO_DATA,True
2021-01-03,visakhapatnam,135.3,high,95.0,16,DEMO_DATA,True
2021-01-04,visakhapatnam,149.9,high,95.0,18,DEMO_DATA,True
2021-01-05,visakhapatnam,130.6,high,95.0,16,DEMO_DATA,True
2021-01-06,visakhapatnam,143.6,high,95.0,17,DEMO_DATA,True
2021-01-07,visakhapatnam,131.7,high,95.0,16,DEMO_DATA,True
2021-01-08,visakhapatnam,132.1,high,95.0,16,DEMO_DATA,True
2021-01-09,visakhapatnam,106.4,high,95.0,13,DEMO_DATA,True
2021-01-10,visakhapatnam,114.3,high,95.0,14,DEMO_DATA,True
2021-01-11,visakhapatnam,82.8,high,95.0,10,DEMO_DATA,True
2021-01-12,visakhapatnam,44.1,medium,75.3,5,DEMO_DATA,True
2021-01-13,visakhapatnam,44.2,medium,75.4,5,DEMO_DATA,True
2021-01-14,visakhapatnam,53.1,high,82.5,6,DEMO_DATA,True
2021-01-15,visakhapatnam,52.2,high,81.8,6,DEMO_DATA,True
2021-01-16,visakhapatnam,39.9,medium,71.9,4,DEMO_DATA,True
2021-01-17,visakhapatnam,37.6,medium,70.1,4,DEMO_DATA,True
2021-01-18,visakhapatnam,42.7,medium,74.1,5,DEMO_DATA,True
2021-01-19,visakhapatnam,50.7,high,80.6,6,DEMO_DATA,True
2021-01-20,visakhapatnam,40.6,medium,72.5,5,DEMO_DATA,True
2021-01-21,visakhapatnam,44.1,medium,75.2,5,DEMO_DATA,True
2021-01-22,visakhapatnam,51.2,high,81.0,6,DEMO_DATA,True
2021-01-23,visakhapatnam,49.5,high,79.6,6,DEMO_DATA,True
2021-01-24,visakhapatnam,46.0,medium,76.8,5,DEMO_DATA,True
2021-01-25,visakhapatnam,38.4,medium,70.7,4,DEMO_DATA,True
2021-01-26,visakhapatnam,29.3,medium,63.4,3,DEMO_DATA,True
2021-01-27,visakhapatnam,32.1,medium,65.7,4,DEMO_DATA,True
2021-01-28,visakhapatnam,38.8,medium,71.0,4,DEMO_DATA,True
2021-01-29,visakhapatnam,31.1,medium,64.9,3,DEMO_DATA,True
2021-01-30,visakhapatnam,34.5,medium,67.6,4,DEMO_DATA,True
2021-01-31,visakhapatnam,35.2,medium,68.1,4,DEMO_DATA,True
2021-02-01,visakhapatnam,25.9,medium,60.7,3,DEMO_DATA,True
2021-02-02,visakhapatnam,25.8,medium,60.6,3,DEMO_DATA,True
2021-02-03,visakhapatnam,30.6,medium,64.5,3,DEMO_DATA,True
2021-02-04,visakhapatnam,32.2,medium,65.7,4,DEMO_DATA,True
2021-02-05,visakhapatnam,28.1,medium,62.5,3,DEMO_DATA,True
2021-02-06,visakhapatnam,32.2,medium,65.7,4,DEMO_DATA,True
2021-02-07,visakhapatnam,35.8,medium,68.6,4,DEMO_DATA,True
2021-02-08,visakhapatnam,21.9,low,57.5,2,DEMO_DATA,True
2021-02-09,visakhapatnam,18.7,low,55.0,2,DEMO_DATA,True
2021-02-10,visakhapatnam,26.6,medium,61.3,3,DEMO_DATA,True
2021-02-11,visakhapatnam,30.8,medium,64.7,3,DEMO_DATA,True
2021-02-12,visakhapatnam,31.8,medium,65.5,3,DEMO_DATA,True
2021-02-13,visakhapatnam,38.2,medium,70.6,4,DEMO_DATA,True
2021-02-14,visakhapatnam,36.0,medium,68.8,4,DEMO_DATA,True
2021-02-15,visakhapatnam,31.8,medium,65.4,3,DEMO_DATA,True
2021-02-16,visakhapatnam,29.4,medium,63.5,3,DEMO_DATA,True
2021-02-17,visakhapatnam,36.1,medium,68.9,4,DEMO_DATA,True
2021-02-18,visakhapatnam,40.9,medium,72.7,5,DEMO_DATA,True
2021-02-19,visakhapatnam,37.0,medium,69.6,4,DEMO_DATA,True
2021-02-20,visakhapatnam,19.3,low,55.4,2,DEMO_DATA,True
2021-02-21,visakhapatnam,18.8,low,55.0,2,DEMO_DATA,True
2021-02-22,visakhapatnam,25.6,medium,60.5,3,DEMO_DATA,True
2021-02-23,visakhapatnam,23.8,low,59.0,2,DEMO_DATA,True
2021-02-24,visakhapatnam,27.5,medium,62.0,3,DEMO_DATA,True
2021-02-25,visakhapatnam,21.5,low,57.2,2,DEMO_DATA,True
2021-02-26,visakhapatnam,13.8,low,51.1,1,DEMO_DATA,True
2021-02-27,visakhapatnam,18.7,low,55.0,2,DEMO_DATA,True
2021-02-28,visakhapatnam,22.8,low,58.2,2,DEMO_DATA,True
2021-03-01,visakhapatnam,18.3,low,54.6,2,DEMO_DATA,True
2021-03-02,visakhapatnam,19.3,low,55.4,2,DEMO_DATA,True
2021-03-03,visakhapatnam,18.3,low,54.7,2,DEMO_DATA,True
2021-03-04,visakhapatnam,24.2,medium,59.3,3,DEMO_DATA,True
2021-03-05,visakhapatnam,19.8,low,55.9,2,DEMO_DATA,True
2021-03-06,visakhapatnam,21.6,low,57.3,2,DEMO_DATA,True
2021-03-07,visakhapatnam,23.5,low,58.8,2,DEMO_DATA,True
2021-03-08,visakhapatnam,20.3,low,56.2,2,DEMO_DATA,True
2021-03-09,visakhapatnam,21.5,low,57.2,2,DEMO_DATA,True
2021-03-10,visakhapatnam,30.3,medium,64.3,3,DEMO_DATA,True
2021-03-11,visakhapatnam,39.7,medium,71.8,4,DEMO_DATA,True
2021-03-12,visakhapatnam,36.3,medium,69.0,4,DEMO_DATA,True
2021-03-13,visakhapatnam,42.5,medium,74.0,5,DEMO_DATA,True
2021-03-14,visakhapatnam,38.3,medium,70.7,4,DEMO_DATA,True
2021-03-15,visakhapatnam,22.3,low,57.9,2,DEMO_DATA,True
2021-03-16,visakhapatnam,31.1,medium,64.9,3,DEMO_DATA,True
2021-03-17,visakhapatnam,27.5,medium,62.0,3,DEMO_DATA,True
2021-03-18,visakhapatnam,30.1,medium,64.1,3,DEMO_DATA,True
2021-03-19,visakhapatnam,23.4,low,58.7,2,DEMO_DATA,True
2021-03-20,visakhapatnam,21.3,low,57.0,2,DEMO_DATA,True
2021-03-21,visakhapatnam,26.5,medium,61.2,3,DEMO_DATA,True
2021-03-22,visakhapatnam,16.5,low,53.2,2,DEMO_DATA,True
2021-03-23,visakhapatnam,12.5,low,50.0,1,DEMO_DATA,True
2021-03-24,visakhapatnam,10.6,low,48.5,1,DEMO_DATA,True
2021-03-25,visakhapatnam,11.2,low,49.0,1,DEMO_DATA,True
2021-03-26,visakhapatnam,9.6,low,47.7,1,DEMO_DATA,True
2021-03-27,visakhapatnam,12.9,low,50.3,1,DEMO_DATA,True
2021-03-28,visakhapatnam,13.1,low,50.5,1,DEMO_DATA,True
2021-03-29,visakhapatnam,14.3,low,51.5,1,DEMO_DATA,True
2021-03-30,visakhapatnam,13.9,low,51.1,1,DEMO_DATA,True
2021-03-31,visakhapatnam,12.5,low,50.0,1,DEMO_DATA,True
2021-04-01,visakhapatnam,14.5,low,51.6,1,DEMO_DATA,True
2021-04-02,visakhapatnam,14.6,low,51.7,1,DEMO_DATA,True
2021-04-03,visakhapatnam,18.4,low,54.7,2,DEMO_DATA,True
2021-04-04,visakhapatnam,24.1,medium,59.3,3,DEMO_DATA,True
2021-04-05,visakhapatnam,22.8,low,58.2,2,DEMO_DATA,True
2021-04-06,visakhapatnam,22.7,low,58.2,2,DEMO_DATA,True
2021-04-07,visakhapatnam,24.1,medium,59.3,3,DEMO_DATA,True
2021-04-08,visakhapatnam,18.1,low,54.5,2,DEMO_DATA,True
2021-04-09,visakhapatnam,15.1,low,52.1,1,DEMO_DATA,True
2021-04-10,visakhapatnam,11.0,low,48.8,1,DEMO_DATA,True
2021-04-11,visakhapatnam,11.2,low,49.0,1,DEMO_DATA,True
2021-04-12,visakhapatnam,11.0,low,48.8,1,DEMO_DATA,True
2021-04-13,visakhapatnam,13.1,low,50.5,1,DEMO_DATA,True
2021-04-14,visakhapatnam,13.5,low,50.8,1,DEMO_DATA,True
2021-04-15,visakhapatnam,13.9,low,51.1,1,DEMO_DATA,True
2021-04-16,visakhapatnam,14.7,low,51.8,1,DEMO_DATA,True
2021-04-17,visakhapatnam,18.3,low,54.6,2,DEMO_DATA,True
2021-04-18,visakhapatnam,20.4,low,56.3,2,DEMO_DATA,True
2021-04-19,visakhapatnam,14.8,low,51.9,1,DEMO_DATA,True
2021-04-20,visakhapatnam,13.9,low,51.2,1,DEMO_DATA,True
2021-04-21,visakhapatnam,15.5,low,52.4,1,DEMO_DATA,True
2021-04-22,visakhapatnam,18.2,low,54.5,2,DEMO_DATA,True
2021-04-23,visakhapatnam,19.6,low,55.7,2,DEMO_DATA,True
2021-04-24,visakhapatnam,14.5,low,51.6,1,DEMO_DATA,True
2021-04-25,visakhapatnam,14.3,low,51.4,1,DEMO_DATA,True
2021-04-26,visakhapatnam,13.0,low,50.4,1,DEMO_DATA,True
2021-04-27,visakhapatnam,13.4,low,50.7,1,DEMO_DATA,True
2021-04-28,visakhapatnam,13.5,low,50.8,1,DEMO_DATA,True
2021-04-29,visakhapatnam,14.7,low,51.8,1,DEMO_DATA,True
2021-04-30,visakhapatnam,16.5,low,53.2,2,DEMO_DATA,True
2021-05-01,visakhapatnam,17.5,low,54.0,2,DEMO_DATA,True
2021-05-02,visakhapatnam,23.4,low,58.7,2,DEMO_DATA,True
2021-05-03,visakhapatnam,27.0,medium,61.6,3,DEMO_DATA,True
2021-05-04,visakhapatnam,33.5,medium,66.8,4,DEMO_DATA,True
2021-05-05,visakhapatnam,22.2,low,57.8,2,DEMO_DATA,True
2021-05-06,visakhapatnam,25.1,medium,60.1,3,DEMO_DATA,True
2021-05-07,visakhapatnam,23.0,low,58.4,2,DEMO_DATA,True
2021-05-08,visakhapatnam,19.9,low,55.9,2,DEMO_DATA,True
2021-05-09,visakhapatnam,21.1,low,56.9,2,DEMO_DATA,True
2021-05-10,visakhapatnam,18.9,low,55.1,2,DEMO_DATA,True
2021-05-11,visakhapatnam,17.5,low,54.0,2,DEMO_DATA,True
2021-05-12,visakhapatnam,18.4,low,54.7,2,DEMO_DATA,True
2021-05-13,visakhapatnam,12.6,low,50.0,1,DEMO_DATA,True
2021-05-14,visakhapatnam,13.0,low,50.4,1,DEMO_DATA,True
2021-05-15,visakhapatnam,16.6,low,53.3,2,DEMO_DATA,True
2021-05-16,visakhapatnam,17.2,low,53.7,2,DEMO_DATA,True
2021-05-17,visakhapatnam,18.0,low,54.4,2,DEMO_DATA,True
2021-05-18,visakhapatnam,20.0,low,56.0,2,DEMO_DATA,True
2021-05-19,visakhapatnam,16.8,low,53.5,2,DEMO_DATA,True
2021-05-20,visakhapatnam,17.8,low,54.2,2,DEMO_DATA,True
2021-05-21,visakhapatnam,19.5,low,55.6,2,DEMO_DATA,True
2021-05-22,visakhapatnam,21.9,low,57.5,2,DEMO_DATA,True
2021-05-23,visakhapatnam,25.9,medium,60.7,3,DEMO_DATA,True
2021-05-24,visakhapatnam,26.0,medium,60.8,3,DEMO_DATA,True
2021-05-25,visakhapatnam,17.1,low,53.7,2,DEMO_DATA,True
2021-05-26,visakhapatnam,21.8,low,57.4,2,DEMO_DATA,True
2021-05-27,visakhapatnam,21.2,low,56.9,2,DEMO_DATA,True
2021-05-28,visakhapatnam,15.3,low,52.3,1,DEMO_DATA,True
2021-05-29,visakhapatnam,16.1,low,52.9,2,DEMO_DATA,True
2021-05-30,visakhapatnam,17.8,low,54.2,2,DEMO_DATA,True
2021-05-31,visakhapatnam,24.7,medium,59.8,3,DEMO_DATA,True
2021-06-01,visakhapatnam,22.1,low,57.7,2,DEMO_DATA,True
2021-06-02,visakhapatnam,20.2,low,56.1,2,DEMO_DATA,True
2021-06-03,visakhapatnam,22.7,low,58.2,2,DEMO_DATA,True
2021-06-04,visakhapatnam,22.2,low,57.7,2,DEMO_DATA,True
2021-06-05,visakhapatnam,22.0,low,57.6,2,DEMO_DATA,True
2021-06-06,visakhapatnam,27.8,medium,62.3,3,DEMO_DATA,True
2021-06-07,visakhapatnam,14.0,low,51.2,1,DEMO_DATA,True
2021-06-08,visakhapatnam,15.0,low,52.0,1,DEMO_DATA,True
2021-06-09,visakhapatnam,16.7,low,53.3,2,DEMO_DATA,True
2021-06-10,visakhapatnam,16.3,low,53.0,2,DEMO_DATA,True
2021-06-11,visakhapatnam,15.9,low,52.7,1,DEMO_DATA,True
2021-06-12,visakhapatnam,18.4,low,54.7,2,DEMO_DATA,True
2021-06-13,visakhapatnam,13.8,low,51.0,1,DEMO_DATA,True
2021-06-14,visakhapatnam,14.5,low,51.6,1,DEMO_DATA,True
2021-06-15,visakhapatnam,15.7,low,52.6,1,DEMO_DATA,True
2021-06-16,visakhapatnam,16.8,low,53.5,2,DEMO_DATA,True
2021-06-17,visakhapatnam,21.6,low,57.2,2,DEMO_DATA,True
2021-06-18,visakhapatnam,25.4,medium,60.4,3,DEMO_DATA,True
2021-06-19,visakhapatnam,30.0,medium,64.0,3,DEMO_DATA,True
2021-06-20,visakhapatnam,23.6,low,58.9,2,DEMO_DATA,True
2021-06-21,visakhapatnam,26.4,medium,61.1,3,DEMO_DATA,True
2021-06-22,visakhapatnam,21.6,low,57.3,2,DEMO_DATA,True
2021-06-23,visakhapatnam,18.4,low,54.7,2,DEMO_DATA,True
2021-06-24,visakhapatnam,20.2,low,56.2,2,DEMO_DATA,True
2021-06-25,visakhapatnam,17.7,low,54.1,2,DEMO_DATA,True
2021-06-26,visakhapatnam,14.0,low,51.2,1,DEMO_DATA,True
2021-06-27,visakhapatnam,12.7,low,50.1,1,DEMO_DATA,True
2021-06-28,visakhapatnam,12.5,low,50.0,1,DEMO_DATA,True
2021-06-29,visakhapatnam,13.7,low,51.0,1,DEMO_DATA,True
2021-06-30,visakhapatnam,17.0,low,53.6,2,DEMO_DATA,True
2021-07-01,visakhapatnam,19.6,low,55.7,2,DEMO_DATA,True
2021-07-02,visakhapatnam,13.7,low,51.0,1,DEMO_DATA,True
2021-07-03,visakhapatnam,14.7,low,51.8,1,DEMO_DATA,True
2021-07-04,visakhapatnam,13.6,low,50.9,1,DEMO_DATA,True
2021-07-05,visakhapatnam,11.7,low,49.3,1,DEMO_DATA,True
2021-07-06,visakhapatnam,17.2,low,53.8,2,DEMO_DATA,True
2021-07-07,visakhapatnam,16.6,low,53.3,2,DEMO_DATA,True
2021-07-08,visakhapatnam,17.6,low,54.1,2,DEMO_DATA,True
2021-07-09,visakhapatnam,20.0,low,56.0,2,DEMO_DATA,True
2021-07-10,visakhapatnam,20.8,low,56.7,2,DEMO_DATA,True
2021-07-11,visakhapatnam,21.2,low,57.0,2,DEMO_DATA,True
2021-07-12,visakhapatnam,22.2,low,57.7,2,DEMO_DATA,True
2021-07-13,visakhapatnam,24.8,medium,59.9,3,DEMO_DATA,True
2021-07-14,visakhapatnam,19.9,low,55.9,2,DEMO_DATA,True
2021-07-15,visakhapatnam,20.1,low,56.1,2,DEMO_DATA,True
2021-07-16,visakhapatnam,23.8,low,59.0,2,DEMO_DATA,True
2021-07-17,visakhapatnam,20.3,low,56.3,2,DEMO_DATA,True
2021-07-18,visakhapatnam,30.9,medium,64.7,3,DEMO_DATA,True
2021-07-19,visakhapatnam,36.5,medium,69.2,4,DEMO_DATA,True
2021-07-20,visakhapatnam,23.5,low,58.8,2,DEMO_DATA,True
2021-07-21,visakhapatnam,29.9,medium,63.9,3,DEMO_DATA,True
2021-07-22,visakhapatnam,31.1,medium,64.9,3,DEMO_DATA,True
2021-07-23,visakhapatnam,36.2,medium,68.9,4,DEMO_DATA,True
2021-07-24,visakhapatnam,31.7,medium,65.4,3,DEMO_DATA,True
2021-07-25,visakhapatnam,48.0,high,78.4,6,DEMO_DATA,True
2021-07-26,visakhapatnam,61.3,high,89.1,7,DEMO_DATA,True
2021-07-27,visakhapatnam,41.5,medium,73.2,5,DEMO_DATA,True
2021-07-28,visakhapatnam,38.3,medium,70.7,4,DEMO_DATA,True
2021-07-29,visakhapatnam,45.9,medium,76.7,5,DEMO_DATA,True
2021-07-30,visakhapatnam,42.9,medium,74.3,5,DEMO_DATA,True
2021-07-31,visakhapatnam,25.6,medium,60.5,3,DEMO_DATA,True
2021-08-01,visakhapatnam,36.5,medium,69.2,4,DEMO_DATA,True
2021-08-02,visakhapatnam,40.1,medium,72.1,5,DEMO_DATA,True
2021-08-03,visakhapatnam,33.8,medium,67.0,4,DEMO_DATA,True
2021-08-04,visakhapatnam,30.1,medium,64.1,3,DEMO_DATA,True
2021-08-05,visakhapatnam,28.6,medium,62.8,3,DEMO_DATA,True
2021-08-06,visakhapatnam,20.1,low,56.0,2,DEMO_DATA,True
2021-08-07,visakhapatnam,19.8,low,55.8,2,DEMO_DATA,True
2021-08-08,visakhapatnam,22.6,low,58.1,2,DEMO_DATA,True
2021-08-09,visakhapatnam,24.3,medium,59.4,3,DEMO_DATA,True
2021-08-10,visakhapatnam,24.0,low,59.2,2,DEMO_DATA,True
2021-08-11,visakhapatnam,27.0,medium,61.6,3,DEMO_DATA,True
2021-08-12,visakhapatnam,22.9,low,58.3,2,DEMO_DATA,True
2021-08-13,visakhapatnam,27.3,medium,61.9,3,DEMO_DATA,True
2021-08-14,visakhapatnam,17.8,low,54.3,2,DEMO_DATA,True
2021-08-15,visakhapatnam,21.4,low,57.1,2,DEMO_DATA,True
2021-08-16,visakhapatnam,25.0,medium,60.0,3,DEMO_DATA,True
2021-08-17,visakhapatnam,31.9,medium,65.5,3,DEMO_DATA,True
2021-08-18,visakhapatnam,30.7,medium,64.6,3,DEMO_DATA,True
2021-08-19,visakhapatnam,30.4,medium,64.4,3,DEMO_DATA,True
2021-08-20,visakhapatnam,20.3,low,56.2,2,DEMO_DATA,True
2021-08-21,visakhapatnam,19.0,low,55.2,2,DEMO_DATA,True
2021-08-22,visakhapatnam,20.9,low,56.7,2,DEMO_DATA,True
2021-08-23,visakhapatnam,27.3,medium,61.8,3,DEMO_DATA,True
2021-08-24,visakhapatnam,21.0,low,56.8,2,DEMO_DATA,True
2021-08-25,visakhapatnam,21.2,low,57.0,2,DEMO_DATA,True
2021-08-26,visakhapatnam,18.3,low,54.6,2,DEMO_DATA,True
2021-08-27,visakhapatnam,17.8,low,54.3,2,DEMO_DATA,True
2021-08-28,visakhapatnam,18.3,low,54.6,2,DEMO_DATA,True
2021-08-29,visakhapatnam,12.7,low,50.2,1,DEMO_DATA,True
2021-08-30,visakhapatnam,18.1,low,54.5,2,DEMO_DATA,True
